l4_id,global_source_id,input_text_hash,top1_l3_id,top1_semantic_score,top1_composite_score,semantic_margin,composite_margin,anchor_top1_votes,eligible_l3_ids,gap_sentinels,decision,abstention_reason
RAI4-0101,GOVRISK-REF-0056,5462872b53161c03e04146e0b269672bfcf4862e1931680974a1ca7bcf183c77,RAI3-A-SYS-01,0.60865,0.456488,0.016345,0.012259,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0102,GOVRISK-REF-0057,484b90b8a1f10b3ea948bad9f724d014ea03913316a6647ebab7d1304346063e,RAI3-A-SYS-06,0.608673,0.456505,0.008231,0.006173,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0103,GOVRISK-REF-0058,add89e5bc468bb2ccec55bb9419f63a13729c18dc26a49a14037e0c25db22899,RAI3-A-SYS-02,0.621624,0.466218,0.052265,0.039199,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0104,GOVRISK-REF-0059,c0a536519430ebe0cc57ecab6aeda7ae6b773276d2d0eb463bc5578e63a41059,RAI3-G-SYS-08,0.585012,0.438759,0.003523,0.002642,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0105,GOVRISK-REF-0060,1e6061d4779b8089ee0cc2f4e3cf5024798aa250818362e6fe6dc476cf6e9ec0,RAI3-A-SYS-01,0.560946,0.42071,0.001731,0.001298,2,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0106,GOVRISK-REF-0061,c0f95cad78af0572e9101176f6be20820bf8efa14453043af42fd87747e22ef7,RAI3-G-SYS-08,0.599984,0.449988,0.014176,0.010632,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0107,GOVRISK-REF-0062,375c2729eba0fdb51a81da6899418de782e39b496081e554be8e6bb3ad432eb4,RAI3-G-INT-08,0.57312,0.42984,0.001321,0.000991,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0108,GOVRISK-REF-0063,e07cca30ecdcb0cf5fa12baed0ded5247de4d33f7b7bdb2471ac6392d8510312,RAI3-G-SYS-02,0.567101,0.425326,0.011311,0.008483,2,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0109,GOVRISK-REF-0064,9f1a75dac079de41d140ab2eb7ee13b15fa93520cf8b7135400240dad0860c3a,RAI3-G-INT-10,0.586827,0.44012,0.005327,0.003996,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0110,GOVRISK-REF-0065,e8af72276e192e0a204e2a96a3c773cbef6d9b864567b765f6ea3b918bfd7535,RAI3-A-SYS-02,0.604085,0.453064,0.028724,0.021543,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0111,GOVRISK-REF-0066,c7dd480cab6457d1d863be2864d2a57f50e5c87c8d5cea8e52eb59b72ffe4888,RAI3-A-SYS-03,0.559803,0.419853,0.010878,0.008159,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0112,HUMAN-REF-0001,7632dfef731d47b81477a2c230da7c7c996e4110ad4333ff5f3e9f705b8f2489,RAI3-G-INT-10,0.601052,0.450789,0.004618,0.003464,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0113,HUMAN-REF-0002,32121155ef711d35e896936b989fe341798b36167ae619edb48fafdfc38e6198,RAI3-G-SYS-09,0.635297,0.476473,0.057861,0.043396,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0114,HUMAN-REF-0003,888f2702abb78543110b29afd1c33d92e93f6647232869e8066d37c36c280317,RAI3-G-SYS-08,0.615634,0.461726,0.007952,0.005964,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0115,HUMAN-REF-0004,d750d81d02b3d9feb7eceb40d08530b44f42f4d650f77e57269dd5502d20c586,RAI3-A-SYS-01,0.616795,0.462596,0.025476,0.019107,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0116,HUMAN-REF-0005,12f03ccaf06abec9e8f5a15998cba5e4abb6566e7a0e41429493ad7275372565,RAI3-G-INT-08,0.591678,0.443759,1.2e-05,9e-06,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0117,HUMAN-REF-0006,76cfd6a821fdc429605630cda778110f0cb24b410007dff91fa573bb9ed54102,RAI3-G-INT-10,0.581375,0.436031,0.004605,0.003454,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0118,HUMAN-REF-0007,0860148813848c70b1b9db3173f93da4cf247363b7541417c95fb65218111e5f,RAI3-A-SYS-01,0.584679,0.438509,0.013245,0.009934,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0119,HUMAN-REF-0008,68a3326fca87c280bba3425a369e7ae2fef89d78b83ede45537f5788f4d9e290,RAI3-G-INT-10,0.594238,0.445678,0.009367,0.007025,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0120,HUMAN-REF-0009,1bbd88610a2fe446275f0082f4f50cafa3e8de82b0b39e3014257be58bf8f227,RAI3-G-INT-10,0.616027,0.462021,0.022489,0.016867,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0121,HUMAN-REF-0010,7b15ec359d15f3541f5abe30a15194244ab467db1b15580bf869d6f111045dd7,RAI3-G-INT-10,0.584019,0.438014,0.002016,0.001512,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0122,HUMAN-REF-0011,1b81d5ca699bf78646555c254f62fce52cb245de8ebd6c96fc4f8bd4282d4e06,RAI3-G-SYS-08,0.581942,0.436457,0.006188,0.004641,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0123,HUMAN-REF-0012,e3e867e30e00d839b0cf760960518dad51cd60ac48dd717938672b669a423838,RAI3-G-INT-10,0.618525,0.463894,0.038491,0.028869,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0124,HUMAN-REF-0013,6ddee35664592a3763a1919c13f2de0bf02f61eabfb33d4a25a6430ef3569a8c,RAI3-G-SYS-09,0.631507,0.47363,0.036089,0.027067,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0125,HUMAN-REF-0014,fdcec44978e6d043ba3cda884481bc42c19e146e463ae2d59e2f30723b9a4031,RAI3-G-SYS-09,0.613898,0.460424,0.032579,0.024434,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0126,HUMAN-REF-0015,cac870d816cff6b05a24461ac7010cde19f52656afdf77bf5b4d11bf1b359e01,RAI3-G-SYS-09,0.594488,0.445866,0.002566,0.001924,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0127,HUMAN-REF-0016,7bd7681487c92318ea4074b10a0d45865260eaee3e31c93175777c6e8835f751,RAI3-A-SYS-01,0.607561,0.455671,0.026074,0.019555,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0128,HUMAN-REF-0017,2ee64beb1120d506586fc89df9a106cf1fcd9585542886df9df9c522c34f410b,RAI3-A-SYS-01,0.58039,0.435293,0.001234,0.000926,2,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0129,HUMAN-REF-0018,77909cdaaca1d6a3bae129ee01c37e8f30397a092245cc5f88d79f99aba6333a,RAI3-G-SYS-08,0.541117,0.405838,0.00503,0.003772,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0130,HUMAN-REF-0019,7e39f9b7968fe358cda78b669c7bcad33375d1232c836f41b08b465ad8d14b79,RAI3-G-SYS-08,0.615291,0.461468,0.026988,0.020241,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0131,HUMAN-REF-0020,4c1af4308674b4ad6b964c1c02d5b9e3382548a7ffb5b66a4ee6251a2ba09043,RAI3-G-INT-10,0.622558,0.676918,0.049411,0.247058,2,"[""RAI3-G-INT-10""]",[],algorithm_proposed,
RAI4-0132,HUMAN-REF-0021,2cec9b5186e0b449483bd8d7f0c5db28f1ab1a17125b0851a530a217e7115f30,RAI3-A-SYS-01,0.60374,0.452805,0.001051,0.000788,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0133,HUMAN-REF-0022,ae17861ad01c78724526bf9a99d39d06ff7f80d2d4cf0dd36898834d9c226390,RAI3-A-SYS-01,0.598238,0.448678,0.01548,0.01161,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0134,HUMAN-REF-0023,756ad9f21c2c8aa1628f6168920984a5b73d2ef449bcb2a8dce5a4c101633c49,RAI3-G-INT-10,0.578031,0.433523,0.009723,0.007292,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0135,HUMAN-REF-0024,caae109434c07137bb318bc61e32d10d1f3c7c700ec6f0d85edf156dd739f519,RAI3-G-INT-10,0.5995,0.449625,0.041516,0.031137,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0136,HUMAN-REF-0025,1dde05c3bb34e2b724329f424087a19d7df8950f002d8da67fbe8b7e8dbdc808,RAI3-A-SYS-03,0.547723,0.570792,0.007913,0.141355,0,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0137,HUMAN-REF-0026,e27345167babe41a9a571fbf8b2b9e6acd0603653cde280bb4379b97f5631877,RAI3-A-SYS-04,0.591542,0.443657,0.017016,0.012762,2,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0138,HUMAN-REF-0027,20e478348b57fbb70bcde4bfdaa9c80cd2e55ea82ecb6995cfa7b3cd5bd083ce,RAI3-A-SYS-01,0.62026,0.465195,0.010615,0.007962,2,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0139,HUMAN-REF-0028,0aa4d3dfced433899b00ab36e3db9e09bef83cc75a4a4aae76cbd8288a56b7f3,RAI3-G-INT-10,0.644486,0.483364,0.029111,0.021833,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0140,HUMAN-REF-0029,9542ef64b6319322f7405a4a649a4c071b8d766a2ba0313b49108558af9e4558,RAI3-G-INT-06,0.607723,0.455792,0.000951,0.000713,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0141,HUMAN-REF-0030,c6d4755bf8dcf8ae63d95dec9e3f4c12617f544e966c7bb9c9ed43a15a0cbfe3,RAI3-A-SYS-01,0.605731,0.454299,0.001722,0.001292,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0142,HUMAN-REF-0031,41d399fec0134fbc057860f64e829dd3f2e7c9e858bdff049427cceb9fb0e7bc,RAI3-A-SYS-04,0.612952,0.459714,0.030157,0.022618,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0143,HUMAN-REF-0032,89dd80ab134a889420c619c1434334e5f6d05304c812c75e95d1f3642b63e744,RAI3-A-SYS-04,0.603417,0.452563,0.008895,0.006671,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0144,HUMAN-REF-0033,9e2aef97a93c71ad9e91136ed830d94e5e5cdbce09eb36d248e9b75616d4d1a9,RAI3-G-INT-10,0.586827,0.65012,0.004672,0.202271,1,"[""RAI3-G-INT-10""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0145,HUMAN-REF-0034,27aa1db8583f8c367a2df35db22aed0dcefb778776d08863ff7cd7254038b745,RAI3-G-INT-10,0.642865,0.482149,0.013537,0.010153,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0146,HUMAN-REF-0035,01b0bce381a3460d4c75b24638c0c9bf1a0ebc77b6d8a22b279afa16c222ea17,RAI3-G-INT-10,0.62128,0.46596,0.003617,0.002713,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0147,HUMAN-REF-0036,947c4e5c7a45fc99b393bd7f28fb8333dbcca40e0fc89b3c7b42aa07d5e7217d,RAI3-A-SYS-01,0.591857,0.443893,0.014536,0.010902,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0148,HUMAN-REF-0037,29506f5072178f742d018442aa6798f0177e769934293b967bd120c5127b2b4c,RAI3-G-INT-10,0.602514,0.451885,0.056159,0.042119,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0149,HUMAN-REF-0038,aa1046e203077d2b0ff6b3c9da83061a7a0934ae492df55d5de50ce9935fe0e7,RAI3-G-INT-10,0.56848,0.42636,0.016073,0.012055,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0150,HUMAN-REF-0039,1108bd1cbd7a8ac5be2aef843a321ce3eee36a47a2e4825e4ec43e7964b2f8c4,RAI3-G-INT-10,0.606739,0.455054,0.028471,0.021354,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0151,HUMAN-REF-0040,8e5e1a1e7878d46b743a867025e6ca3b9ef2f473f6a6e89bbd05ca74c7600c11,RAI3-G-INT-10,0.574183,0.430637,0.024597,0.018448,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0152,HUMAN-REF-0041,0d80c21bb97df8a4342b876fbf907546ae32bdf71f54f49b4cb4f65a9bbddfa1,RAI3-G-INT-10,0.611282,0.458462,0.070902,0.053176,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0153,HUMAN-REF-0042,2168bac27698bc95e5acc24a2c3424441467a41da2ab483be36cee9fb4152a2d,RAI3-A-SYS-01,0.567565,0.425674,0.001153,0.000864,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0154,HUMAN-REF-0043,6919ef2cea7dea1d655083105cf85b0eb8764e1003deb7db86f23dea2fa71dca,RAI3-G-INT-10,0.548174,0.41113,0.024037,0.018028,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0155,HUMAN-REF-0044,7cffb1f23f8747bc2f841dc5e4dba66fb13b8aba853a1833623a43e194be0fd6,RAI3-G-INT-10,0.616374,0.462281,0.040697,0.030523,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0156,HUMAN-REF-0045,aef1663bb7bce91bd8ee492db998b39aa064c5d54b37ed8fb39d5b3d7844bd89,RAI3-G-INT-03,0.565238,0.423929,0.031576,0.023682,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0157,HUMAN-REF-0046,1536a392fb2102a51c650353d3d7557f4b0500fb9dc20215cffb03a5136c1915,RAI3-G-INT-03,0.580222,0.645167,0.007265,0.215449,2,"[""RAI3-G-INT-03""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-0158,HUMAN-REF-0047,b6fccf421e3ae97f19085c7397cfdadd3f0de44cc8b99fb21e0ead155036dd00,RAI3-G-INT-10,0.616695,0.462521,0.052138,0.039104,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0159,HUMAN-REF-0048,abee74d327ba193a4c9bdb490fd515f01dbfd775374236500f3adc689cb1f8c1,RAI3-G-INT-10,0.578096,0.433572,0.046807,0.035105,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0160,HUMAN-REF-0049,1e4615c7c407fd2ae17a962cd86996683f38deb7f2099754f1ac14e747f8d9b9,RAI3-A-SYS-03,0.550205,0.572654,0.066027,0.11048,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0161,HUMAN-REF-0050,48aab77942df86bd4b6ef6b52d4081f68cad98a4fa140bb170da7017a8ddfb1f,RAI3-A-SYS-01,0.595557,0.446668,0.000228,0.000171,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0162,HUMAN-REF-0051,7bef64be3227d01a4dc0f88a473fe62ebdf492bd23a3c51af502ed134644b0be,RAI3-G-SYS-07,0.569507,0.42713,0.016747,0.01256,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0163,HUMAN-REF-0052,bd66bd2e37b3ad97ab82e59d38864b2676b1a7fcf6823e840741b5414c7ec9c5,RAI3-G-SYS-09,0.574053,0.43054,0.004857,0.003642,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0164,HUMAN-REF-0053,f81e2e3520225eb682813c53292ad986542f9914e6b1d9f15ed5752a6acb8e27,RAI3-G-SYS-09,0.606128,0.454596,0.017221,0.012915,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0165,HUMAN-REF-0054,8232afc8e8bc3c2744047e00a26e6ae886e5e7b85316607c2e28abfeab144059,RAI3-G-INT-10,0.584431,0.438323,0.02148,0.01611,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0166,HUMAN-REF-0055,08f8fcce287bee3379f7724010670e9227b3e322c9cba33f62fff7280b0f150d,RAI3-A-SYS-01,0.651091,0.488318,0.014149,0.010612,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0167,HUMAN-REF-0056,a955b8e79fabf33984914b7f62a21f2d851c5ebead45760b8a01f8db880f57c9,RAI3-G-SYS-08,0.567684,0.425763,0.000477,0.000358,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0168,HUMAN-REF-0057,c2d05b21d2c140b8f4e6b65beb3197045fee6b173c32ebccb3a6f23b14fb8404,RAI3-G-SYS-09,0.551813,0.41386,0.004164,0.003123,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0169,HUMAN-REF-0058,692dee9ab16b2145d460ec3b89956880b2d3b3cf3f1aa992bb2a03a07cd6d4f6,RAI3-G-SYS-09,0.573673,0.430254,0.030585,0.022939,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0170,HUMAN-REF-0059,0f14968be03ff4c5d23065505ec2e597fe009134cd9fc94b659c1f5d78008d8c,RAI3-A-SYS-04,0.582946,0.437209,0.022443,0.016832,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0171,HUMAN-REF-0060,0bb8330f58397609cfc3b42260a47dd2a0e4d9dc4fd442a530e3c59184b260ee,RAI3-G-SYS-08,0.626856,0.470142,0.026935,0.020201,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0172,HUMAN-REF-0061,5940c47f9ac4a0cb855b80e9ace4c7cf9cb38f2dd40bebb5d1c2046540d71c45,RAI3-G-INT-10,0.597409,0.448056,0.020074,0.015056,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0173,HUMAN-REF-0062,f72b2ec9f8e280ae03489881a2c181e6ab51059e0852bb19453770b608e0f18e,RAI3-G-INT-10,0.615854,0.46189,0.023056,0.017292,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0174,HUMAN-REF-0063,a0dbe1dd4c7fc7f55811c4d41fd2653b8d6fe1a85fa75baca94cec2a7a98e50c,RAI3-G-INT-10,0.595935,0.446952,0.00636,0.00477,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0175,HUMAN-REF-0064,cf257dd28eda350b6e003ffd907f4a7546f63f7bdc666531811f0e02b5de0bc7,RAI3-G-INT-06,0.609041,0.456781,0.020557,0.015418,1,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0176,HUMAN-REF-0065,a697a13f1d7af1d5298ad606442c15a5b4bf0c5ae850b6f0b027baf6a1881e13,RAI3-G-INT-06,0.583509,0.437632,0.004127,0.003095,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0177,HUMAN-REF-0066,604197890587f4108663cd6e2ac84fc030f4b714475ac244700afc5a90b60b10,RAI3-G-SYS-08,0.575399,0.431549,0.006426,0.004819,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0178,HUMAN-REF-0067,e37c9d278415c12ccd3b1e9cca150900761ddf508fcf09476b332399af55f3b6,RAI3-G-INT-10,0.592666,0.4445,0.007083,0.005312,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0179,HUMAN-REF-0068,a4bf81803c1c4d4fdf673bfc49ab63f6bc631438d75ad8dba95a1f1e89fd602b,RAI3-G-INT-10,0.594142,0.445606,0.008699,0.006525,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0362,PVMRISK-REF-0001,1a6e03da7cf9eb06628ed04defe0f705e3191f97a9a7a73eba86c3e25741fcd1,RAI3-G-INT-10,0.578805,0.434104,0.029491,0.022118,1,[],"[""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0363,PVMRISK-REF-0002,55ebeacd80b9607349ef5f80413cbdb58ff04773ed824068381a624ea3341719,RAI3-G-INT-08,0.561338,0.421003,0.010847,0.008135,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0364,PVMRISK-REF-0003,ca349235187f4236c0906d37e03f7e74214e3acc6b22e0d851c554369cc8232b,RAI3-G-SYS-08,0.587036,0.440277,0.031392,0.023544,2,[],"[""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0365,PVMRISK-REF-0004,d1602697611075ea4cf826435d77c82496e9606c57ce67e796b979fdde338d8e,RAI3-G-SYS-05,0.570734,0.428051,0.002982,0.002236,2,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0366,PVMRISK-REF-0005,53478dc2e46185b2b6e98a141fc217f46e2bc529751ec19708cd75b456c9560a,RAI3-G-SYS-08,0.588833,0.441625,0.034145,0.025608,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0367,PVMRISK-REF-0006,eb13bd32456d45ccb7ab5f227f6a0d46c09f4d6b06b390a00c9e9bcb38fda35c,RAI3-A-SYS-03,0.520987,0.55074,0.049475,0.106808,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0368,PVMRISK-REF-0007,f0c5f5a557f295ee8008b0be2533bcaebfa13ee905ffe574714e54aebef3ed5e,RAI3-G-INT-10,0.559611,0.419708,0.000945,0.000708,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0369,PVMRISK-REF-0008,8f12a1f6b580ffbe19c0770ef17ee723bd2b27a46f7598ec34ab4c353811dce5,RAI3-G-INT-10,0.571735,0.428802,0.050893,0.03817,2,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0370,PVMRISK-REF-0009,06f4ff5430e41f603f13a6a24fb34756116ef79d77d32f7cf5236ad6a4ee400f,RAI3-G-SYS-08,0.567013,0.42526,0.002154,0.001616,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0371,PVMRISK-REF-0010,acee42cd97f9ea3beb14bf60d0c2ae65eb74de29b9e974cc2ff1f649f9a4dafc,RAI3-G-SYS-04,0.536326,0.402245,0.000642,0.000482,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0372,PVMRISK-REF-0011,0e16b1d8c702d82bf69031bd952bde8d7614e92f19872305abc5d4b64fa3f797,RAI3-G-INT-10,0.64162,0.481215,0.052909,0.039681,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0373,PVMRISK-REF-0012,141ca10d57c2e36c594f9b74a4ebdbc617ffeb93bdbd35aeb5bf78831bf69e59,RAI3-G-SYS-04,0.545207,0.408905,0.019295,0.014472,2,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0374,PVMRISK-REF-0013,c32434511561a7edfb00d1c5fab4d93bc09e7546e04f0b8db6676a53db688fb8,RAI3-G-SYS-03,0.524289,0.393217,0.000498,0.000373,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0375,PVMRISK-REF-0014,79b04ff9d8c4498a36319e17e1842e069fc7bcdebf3c816d420963a8b2c91707,RAI3-G-SYS-07,0.527232,0.395424,0.008065,0.006049,1,[],"[""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0376,PVMRISK-REF-0015,a29743958a0f357c758a7bc6abc8435a446db241ff0b5c26957f0fa537a01ae7,RAI3-G-SYS-05,0.526558,0.394918,0.005366,0.004025,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0377,PVMRISK-REF-0016,721ceb227c9145a1ab673e1f36fb4b04b973748f599ff88061e6155ae884be2d,RAI3-G-INT-07,0.492168,0.369126,0.004726,0.003545,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0378,PVMRISK-REF-0017,e9cca201cb8e3bcfdc8dc56085b4cfc4d0e4660cfd4a93df73820d2de231f041,RAI3-G-SYS-05,0.519423,0.599567,0.034124,0.170376,0,"[""RAI3-G-SYS-05""]","[""GOVERNANCE_AUDIT_REGULATION"", ""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0379,PVMRISK-REF-0018,e22355215aff5d227ab11b1815dd2e605cf9170bbbad100c6a87c71155e0268d,RAI3-G-INT-10,0.514547,0.38591,0.016071,0.012053,1,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0380,PVMRISK-REF-0019,e735ad972e0b34f59b362cda48cd717015095185553bd089f62a32f78cf0bc43,RAI3-A-SYS-04,0.51617,0.387128,0.00908,0.00681,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0381,PVMRISK-REF-0020,12591d8015dd6c6abea5829bd60960f9b501112c300640175ba885edc3343a77,RAI3-G-INT-10,0.597567,0.448175,0.030186,0.02264,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0382,PVMRISK-REF-0021,1b67ac3f9d961e6809e33e2bf050639b7d941028eb9009fe48fee0ac607ff770,RAI3-G-INT-06,0.544782,0.408587,0.003846,0.002885,2,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0383,PVMRISK-REF-0022,a419516a6f1b57c5421802c22d111349aee934d080403ab87c1f6fbcb89f3875,RAI3-G-INT-10,0.59262,0.444465,0.041658,0.031243,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0384,PVMRISK-REF-0023,98825890d9cfbe953a14b14ea8b2b7b0847184cc8a8898bd476f809b2c6b8ee3,RAI3-G-INT-08,0.552679,0.414509,0.011006,0.008254,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0385,PVMRISK-REF-0024,8b7044f67460fd5f69496e9b5e9b2a2286a29ddcbf455e171f4507826a9c64de,RAI3-G-INT-10,0.584593,0.438445,0.025731,0.019298,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0386,PVMRISK-REF-0025,11a2d69d4235b8ac3239574271464642e458ee564d154c5bdc68b49ade7b298e,RAI3-G-SYS-08,0.566725,0.425044,0.002763,0.002072,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0387,PVMRISK-REF-0026,309ce44dee1c9792fda93eab398e7d3c11c33eb1191c832fd5d764ef27d235b2,RAI3-G-INT-10,0.576727,0.432545,0.030335,0.022751,2,[],"[""LABOR_INEQUALITY_POWER""]",needs_taxonomy_decision,GAP_SENTINEL
