l4_id,source_system,source_snapshot_id,source_id,relationship,canonical_source_id,match_basis,approved,approved_by,approved_at
RAI4-1042,global_1726,global-20260721,RISK-REF-0627,canonical_source,RISK-REF-0627,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1043,global_1726,global-20260721,RISK-REF-0628,canonical_source,RISK-REF-0628,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1044,global_1726,global-20260721,RISK-REF-0629,canonical_source,RISK-REF-0629,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1045,global_1726,global-20260721,RISK-REF-0630,canonical_source,RISK-REF-0630,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1046,global_1726,global-20260721,RISK-REF-0631,canonical_source,RISK-REF-0631,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1047,global_1726,global-20260721,RISK-REF-0632,canonical_source,RISK-REF-0632,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1048,global_1726,global-20260721,RISK-REF-0633,canonical_source,RISK-REF-0633,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1049,global_1726,global-20260721,RISK-REF-0634,canonical_source,RISK-REF-0634,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1050,global_1726,global-20260721,RISK-REF-0635,canonical_source,RISK-REF-0635,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1051,global_1726,global-20260721,RISK-REF-0636,canonical_source,RISK-REF-0636,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1052,global_1726,global-20260721,RISK-REF-0637,canonical_source,RISK-REF-0637,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1053,global_1726,global-20260721,RISK-REF-0638,canonical_source,RISK-REF-0638,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1054,global_1726,global-20260721,RISK-REF-0639,canonical_source,RISK-REF-0639,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1055,global_1726,global-20260721,RISK-REF-0640,canonical_source,RISK-REF-0640,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1056,global_1726,global-20260721,RISK-REF-0641,canonical_source,RISK-REF-0641,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1057,global_1726,global-20260721,RISK-REF-0642,canonical_source,RISK-REF-0642,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1058,global_1726,global-20260721,RISK-REF-0643,canonical_source,RISK-REF-0643,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1059,global_1726,global-20260721,RISK-REF-0644,canonical_source,RISK-REF-0644,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1060,global_1726,global-20260721,RISK-REF-0645,canonical_source,RISK-REF-0645,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1061,global_1726,global-20260721,RISK-REF-0646,canonical_source,RISK-REF-0646,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1062,global_1726,global-20260721,RISK-REF-0647,canonical_source,RISK-REF-0647,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1063,global_1726,global-20260721,RISK-REF-0648,canonical_source,RISK-REF-0648,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1064,global_1726,global-20260721,RISK-REF-0649,canonical_source,RISK-REF-0649,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1065,global_1726,global-20260721,RISK-REF-0650,canonical_source,RISK-REF-0650,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1066,global_1726,global-20260721,RISK-REF-0651,canonical_source,RISK-REF-0651,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1067,global_1726,global-20260721,RISK-REF-0652,canonical_source,RISK-REF-0652,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1068,global_1726,global-20260721,RISK-REF-0653,canonical_source,RISK-REF-0653,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1069,global_1726,global-20260721,RISK-REF-0654,canonical_source,RISK-REF-0654,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1070,global_1726,global-20260721,RISK-REF-0655,canonical_source,RISK-REF-0655,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1071,global_1726,global-20260721,RISK-REF-0656,canonical_source,RISK-REF-0656,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1072,global_1726,global-20260721,RISK-REF-0657,canonical_source,RISK-REF-0657,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1073,global_1726,global-20260721,RISK-REF-0658,canonical_source,RISK-REF-0658,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1074,global_1726,global-20260721,RISK-REF-0659,canonical_source,RISK-REF-0659,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1075,global_1726,global-20260721,RISK-REF-0660,canonical_source,RISK-REF-0660,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1076,global_1726,global-20260721,RISK-REF-0661,canonical_source,RISK-REF-0661,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1077,global_1726,global-20260721,RISK-REF-0662,canonical_source,RISK-REF-0662,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1078,global_1726,global-20260721,RISK-REF-0663,canonical_source,RISK-REF-0663,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1079,global_1726,global-20260721,RISK-REF-0664,canonical_source,RISK-REF-0664,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1080,global_1726,global-20260721,RISK-REF-0665,canonical_source,RISK-REF-0665,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1081,global_1726,global-20260721,RISK-REF-0666,canonical_source,RISK-REF-0666,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1082,global_1726,global-20260721,RISK-REF-0667,canonical_source,RISK-REF-0667,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1083,global_1726,global-20260721,RISK-REF-0668,canonical_source,RISK-REF-0668,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1084,global_1726,global-20260721,RISK-REF-0669,canonical_source,RISK-REF-0669,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1085,global_1726,global-20260721,RISK-REF-0670,canonical_source,RISK-REF-0670,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1086,global_1726,global-20260721,RISK-REF-0671,canonical_source,RISK-REF-0671,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1087,global_1726,global-20260721,RISK-REF-0672,canonical_source,RISK-REF-0672,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1088,global_1726,global-20260721,RISK-REF-0673,canonical_source,RISK-REF-0673,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1089,global_1726,global-20260721,RISK-REF-0674,canonical_source,RISK-REF-0674,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1090,global_1726,global-20260721,RISK-REF-0675,canonical_source,RISK-REF-0675,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1091,global_1726,global-20260721,RISK-REF-0676,canonical_source,RISK-REF-0676,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1092,global_1726,global-20260721,RISK-REF-0677,canonical_source,RISK-REF-0677,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1093,global_1726,global-20260721,RISK-REF-0678,canonical_source,RISK-REF-0678,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1094,global_1726,global-20260721,RISK-REF-0679,canonical_source,RISK-REF-0679,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1095,global_1726,global-20260721,RISK-REF-0680,canonical_source,RISK-REF-0680,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1096,global_1726,global-20260721,RISK-REF-0681,canonical_source,RISK-REF-0681,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1097,global_1726,global-20260721,RISK-REF-0682,canonical_source,RISK-REF-0682,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1098,global_1726,global-20260721,RISK-REF-0683,canonical_source,RISK-REF-0683,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1099,global_1726,global-20260721,RISK-REF-0684,canonical_source,RISK-REF-0684,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1100,global_1726,global-20260721,RISK-REF-0685,canonical_source,RISK-REF-0685,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1101,global_1726,global-20260721,RISK-REF-0686,canonical_source,RISK-REF-0686,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1102,global_1726,global-20260721,RISK-REF-0687,canonical_source,RISK-REF-0687,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1103,global_1726,global-20260721,RISK-REF-0688,canonical_source,RISK-REF-0688,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1104,global_1726,global-20260721,RISK-REF-0689,canonical_source,RISK-REF-0689,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1105,global_1726,global-20260721,RISK-REF-0690,canonical_source,RISK-REF-0690,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1106,global_1726,global-20260721,RISK-REF-0691,canonical_source,RISK-REF-0691,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1107,global_1726,global-20260721,RISK-REF-0692,canonical_source,RISK-REF-0692,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1108,global_1726,global-20260721,RISK-REF-0693,canonical_source,RISK-REF-0693,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1109,global_1726,global-20260721,RISK-REF-0694,canonical_source,RISK-REF-0694,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1110,global_1726,global-20260721,RISK-REF-0695,canonical_source,RISK-REF-0695,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1111,global_1726,global-20260721,RISK-REF-0696,canonical_source,RISK-REF-0696,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1112,global_1726,global-20260721,RISK-REF-0697,canonical_source,RISK-REF-0697,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1113,global_1726,global-20260721,RISK-REF-0698,canonical_source,RISK-REF-0698,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1114,global_1726,global-20260721,RISK-REF-0699,canonical_source,RISK-REF-0699,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1115,global_1726,global-20260721,RISK-REF-0700,canonical_source,RISK-REF-0700,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1116,global_1726,global-20260721,RISK-REF-0701,canonical_source,RISK-REF-0701,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1117,global_1726,global-20260721,RISK-REF-0702,canonical_source,RISK-REF-0702,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1118,global_1726,global-20260721,RISK-REF-0703,canonical_source,RISK-REF-0703,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1119,global_1726,global-20260721,RISK-REF-0704,canonical_source,RISK-REF-0704,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1120,global_1726,global-20260721,RISK-REF-0705,canonical_source,RISK-REF-0705,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1121,global_1726,global-20260721,RISK-REF-0707,canonical_source,RISK-REF-0707,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1122,global_1726,global-20260721,RISK-REF-0708,canonical_source,RISK-REF-0708,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1123,global_1726,global-20260721,RISK-REF-0709,canonical_source,RISK-REF-0709,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1124,global_1726,global-20260721,RISK-REF-0710,canonical_source,RISK-REF-0710,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1125,global_1726,global-20260721,RISK-REF-0713,canonical_source,RISK-REF-0713,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1126,global_1726,global-20260721,RISK-REF-0714,canonical_source,RISK-REF-0714,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1127,global_1726,global-20260721,RISK-REF-0715,canonical_source,RISK-REF-0715,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1128,global_1726,global-20260721,RISK-REF-0716,canonical_source,RISK-REF-0716,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1129,global_1726,global-20260721,RISK-REF-0717,canonical_source,RISK-REF-0717,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1130,global_1726,global-20260721,RISK-REF-0718,canonical_source,RISK-REF-0718,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1131,global_1726,global-20260721,RISK-REF-0719,canonical_source,RISK-REF-0719,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1132,global_1726,global-20260721,RISK-REF-0720,canonical_source,RISK-REF-0720,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1133,global_1726,global-20260721,RISK-REF-0721,canonical_source,RISK-REF-0721,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1134,global_1726,global-20260721,RISK-REF-0722,canonical_source,RISK-REF-0722,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1135,global_1726,global-20260721,RISK-REF-0723,canonical_source,RISK-REF-0723,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1136,global_1726,global-20260721,RISK-REF-0724,canonical_source,RISK-REF-0724,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1137,global_1726,global-20260721,RISK-REF-0725,canonical_source,RISK-REF-0725,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1138,global_1726,global-20260721,RISK-REF-0726,canonical_source,RISK-REF-0726,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1139,global_1726,global-20260721,RISK-REF-0727,canonical_source,RISK-REF-0727,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1140,global_1726,global-20260721,RISK-REF-0728,canonical_source,RISK-REF-0728,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1141,global_1726,global-20260721,RISK-REF-0729,canonical_source,RISK-REF-0729,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1142,global_1726,global-20260721,RISK-REF-0730,canonical_source,RISK-REF-0730,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1143,global_1726,global-20260721,RISK-REF-0731,canonical_source,RISK-REF-0731,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1144,global_1726,global-20260721,RISK-REF-0732,canonical_source,RISK-REF-0732,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1145,global_1726,global-20260721,RISK-REF-0733,canonical_source,RISK-REF-0733,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1146,global_1726,global-20260721,RISK-REF-0734,canonical_source,RISK-REF-0734,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1147,global_1726,global-20260721,RISK-REF-0735,canonical_source,RISK-REF-0735,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1148,global_1726,global-20260721,RISK-REF-0736,canonical_source,RISK-REF-0736,frozen global source record,True,source_snapshot,2026-07-21
RAI4-1149,global_1726,global-20260721,RISK-REF-0737,canonical_source,RISK-REF-0737,frozen global source record,True,source_snapshot,2026-07-21
